time,pace,bass,drum,vocal,other,loudness_momentary,loudness_short_term,section
183.60,22.79,0.829,0.607,0.062,0.311,-5.3,-5.68,11
183.65,22.93,0.826,0.839,0.056,0.304,-5.31,-5.64,11
183.70,23.06,0.813,0.84,0.05,0.297,-5.31,-5.64,11
183.75,22.99,0.827,0.653,0.044,0.311,-5.87,-5.66,11
183.80,22.54,0.823,0.588,0.055,0.318,-5.87,-5.66,11
183.85,22.95,0.824,0.76,0.042,0.297,-5.76,-5.68,11
183.90,22.75,0.813,0.861,0.037,0.274,-5.76,-5.68,11
183.95,22.81,0.806,0.852,0.03,0.243,-4.96,-5.57,11
184.00,22.53,0.815,0.766,0.017,0.223,-4.96,-5.57,11
184.05,22.79,0.824,0.643,0.023,0.231,-5.29,-5.58,11
184.10,22.8,0.821,0.676,0.028,0.262,-5.29,-5.58,11
184.15,22.81,0.811,0.634,0.023,0.287,-5.28,-5.71,11
184.20,22.52,0.813,0.585,0.021,0.288,-5.28,-5.71,11
184.25,22.92,0.823,0.526,0.027,0.31,-5.61,-5.76,11
184.30,22.88,0.827,0.815,0.021,0.323,-5.61,-5.76,11
184.35,22.93,0.816,0.821,0.01,0.322,-6.04,-5.78,11
184.40,22.84,0.822,0.646,0.011,0.34,-6.04,-5.78,11
184.45,22.87,0.825,0.609,0.017,0.335,-6.13,-5.87,11
184.50,22.79,0.823,0.686,0.017,0.334,-6.13,-5.87,11
184.55,22.69,0.829,0.705,0.016,0.321,-6.23,-5.96,11
184.60,22.44,0.83,0.609,0.017,0.315,-6.23,-5.96,11
184.65,22.5,0.838,0.575,0.017,0.315,-6.22,-6.03,11
184.70,22.64,0.824,0.624,0.014,0.289,-6.22,-6.03,11
184.75,22.54,0.804,0.781,0.036,0.276,-6.91,-6.11,11
184.80,22.13,0.463,0.73,0.023,0.221,-6.91,-6.11,11
184.85,22.46,0.014,0.592,0.006,0.152,-8.06,-6.18,11
184.90,23.07,0.012,0.586,0.012,0.25,-8.06,-6.18,11
184.95,22.46,0.063,0.777,0.021,0.273,-8.83,-6.14,11
185.00,22.65,0.062,0.749,0.022,0.273,-8.83,-6.14,11
185.05,23.21,0.077,0.767,0.001,0.256,-9.69,-6.11,11
185.10,22.94,0.13,0.746,0.014,0.237,-9.69,-6.11,11
185.15,22.84,0.402,0.813,0.009,0.245,-10.32,-6.15,11
185.20,22.77,0.476,0.879,0.002,0.21,-10.32,-6.15,11
185.25,22.49,0.567,0.862,0.0,0.201,-7.41,-6.19,11
185.30,22.76,0.584,0.813,0.0,0.192,-7.41,-6.19,11
185.35,22.37,0.639,0.756,0.0,0.187,-6.9,-6.2,11
185.40,22.26,0.64,0.749,0.0,0.189,-6.9,-6.2,11
185.45,22.31,0.644,0.701,0.0,0.185,-6.91,-6.28,11
185.50,22.55,0.644,0.671,0.0,0.167,-6.91,-6.28,11
185.55,22.49,0.631,0.63,0.0,0.152,-7.35,-6.41,11
185.60,22.58,0.54,0.809,0.0,0.198,-7.35,-6.41,11
185.65,22.57,0.375,0.848,0.0,0.195,-8.31,-6.48,11
185.70,22.73,0.279,0.825,0.0,0.181,-8.31,-6.48,11
185.75,22.59,0.153,0.796,0.0,0.164,-8.96,-6.54,11
185.80,22.57,0.076,0.791,0.003,0.153,-8.96,-6.54,11
185.85,22.73,0.035,0.785,0.01,0.153,-8.74,-6.62,11
185.90,22.74,0.019,0.748,0.011,0.137,-8.74,-6.62,11
185.95,22.67,0.024,0.773,0.007,0.154,-8.35,-6.69,11
186.00,22.66,0.027,0.775,0.004,0.149,-8.35,-6.69,11
186.05,22.44,0.026,0.804,0.011,0.152,-8.18,-6.69,11
186.10,22.63,0.014,0.728,0.018,0.153,-8.18,-6.69,11
186.15,22.29,0.007,0.772,0.009,0.173,-8.27,-6.77,11
186.20,22.33,0.015,0.754,0.015,0.168,-8.27,-6.77,11
186.25,22.2,0.013,0.801,0.014,0.172,-8.24,-6.9,11
186.30,22.58,0.026,0.775,0.008,0.167,-8.24,-6.9,11
186.35,22.43,0.021,0.807,0.002,0.183,-8.27,-7.08,11
186.40,22.53,0.027,0.782,0.0,0.182,-8.27,-7.08,11
186.45,22.41,0.021,0.812,0.004,0.171,-9.14,-7.18,11
186.50,22.52,0.0,0.815,0.0,0.17,-9.14,-7.18,11
186.55,22.28,0.0,0.791,0.0,0.166,-9.08,-7.27,11
186.60,22.35,0.022,0.788,0.0,0.185,-9.08,-7.27,11
186.65,22.38,0.543,0.797,0.0,0.202,-8.91,-7.39,11
186.70,22.65,0.666,0.851,0.0,0.198,-8.91,-7.39,11
186.75,22.47,0.728,0.837,0.004,0.182,-6.59,-7.2,11
186.80,22.5,0.78,0.804,0.003,0.218,-6.59,-7.2,11
186.85,22.15,0.799,0.738,0.006,0.206,-5.98,-7.22,11
186.90,22.64,0.805,0.769,0.026,0.281,-5.98,-7.22,11
186.95,22.3,0.808,0.731,0.026,0.332,-5.39,-7.37,11
187.00,22.79,0.808,0.779,0.034,0.319,-5.39,-7.37,11
187.05,22.46,0.805,0.764,0.041,0.32,-5.15,-7.36,11
187.10,23.02,0.816,0.802,0.053,0.31,-5.15,-7.36,11
187.15,22.75,0.81,0.782,0.049,0.301,-6.06,-7.35,11
187.20,23.06,0.821,0.778,0.054,0.288,-6.06,-7.35,11
187.25,22.8,0.816,0.76,0.07,0.278,-6.08,-7.31,11
187.30,23.09,0.799,0.828,0.072,0.283,-6.08,-7.31,11
187.35,22.75,0.762,0.87,0.069,0.255,-5.29,-7.22,11
187.40,23.06,0.775,0.879,0.065,0.28,-5.29,-7.22,11
187.45,22.84,0.793,0.858,0.073,0.295,-4.77,-7.09,11
187.50,23.24,0.8,0.783,0.069,0.29,-4.77,-7.09,11
187.55,22.92,0.81,0.777,0.071,0.305,-4.74,-7.06,11
187.60,23.27,0.82,0.711,0.074,0.287,-4.74,-7.06,11
187.65,23.06,0.819,0.775,0.088,0.298,-4.74,-7.02,11
187.70,23.32,0.82,0.756,0.091,0.281,-4.74,-7.02,11
187.75,23.11,0.813,0.84,0.107,0.286,-5.14,-6.92,11
187.80,23.22,0.803,0.785,0.105,0.271,-5.14,-6.92,11
187.85,23.18,0.82,0.773,0.121,0.272,-5.6,-6.75,11
187.90,23.36,0.813,0.735,0.144,0.268,-5.6,-6.75,11
187.95,23.17,0.808,0.825,0.176,0.269,-5.42,-6.62,11
188.00,23.36,0.775,0.867,0.236,0.261,-5.42,-6.62,11
188.05,23.22,0.786,0.862,0.323,0.282,-4.63,-6.38,11
188.10,23.23,0.788,0.836,0.397,0.32,-4.63,-6.38,11
188.15,23.12,0.794,0.84,0.421,0.341,-4.62,-6.26,11
188.20,23.26,0.779,0.841,0.501,0.367,-4.62,-6.26,11
188.25,23.33,0.778,0.817,0.509,0.352,-4.3,-6.26,11
188.30,23.47,0.78,0.828,0.541,0.361,-4.3,-6.26,11
188.35,23.38,0.786,0.801,0.526,0.329,-4.2,-6.18,11
188.40,23.41,0.79,0.843,0.553,0.337,-4.2,-6.18,11
188.45,23.22,0.792,0.827,0.543,0.315,-4.56,-6.03,11
188.50,23.33,0.804,0.829,0.56,0.331,-4.56,-6.03,11
188.55,22.99,0.804,0.807,0.576,0.326,-4.68,-5.89,11
188.60,23.18,0.792,0.853,0.582,0.338,-4.68,-5.89,11
188.65,23.07,0.688,0.868,0.592,0.332,-4.67,-5.81,11
188.70,23.62,0.633,0.816,0.624,0.337,-4.67,-5.81,11
188.75,23.51,0.558,0.757,0.672,0.349,-5.23,-5.78,11
188.80,23.74,0.51,0.647,0.677,0.346,-5.23,-5.78,11
188.85,23.57,0.436,0.562,0.709,0.349,-6.17,-5.78,11
188.90,23.73,0.401,0.514,0.702,0.346,-6.17,-5.78,11
188.95,23.61,0.349,0.471,0.71,0.343,-7.23,-5.79,11
189.00,23.72,0.548,0.819,0.679,0.34,-7.23,-5.79,11
189.05,23.69,0.707,0.877,0.633,0.327,-7.14,-5.72,11
189.10,23.89,0.757,0.859,0.595,0.323,-7.14,-5.72,11
189.15,23.63,0.782,0.796,0.575,0.347,-6.36,-5.6,11
189.20,24.0,0.809,0.706,0.573,0.365,-6.36,-5.6,11
189.25,23.71,0.809,0.653,0.611,0.37,-5.75,-5.54,11
189.30,23.85,0.807,0.55,0.647,0.362,-5.75,-5.54,11
189.35,23.67,0.806,0.45,0.625,0.356,-5.12,-5.46,11
189.40,23.77,0.817,0.543,0.611,0.349,-5.12,-5.46,11
189.45,23.59,0.819,0.829,0.583,0.359,-5.1,-5.33,11
189.50,23.76,0.812,0.784,0.541,0.337,-5.1,-5.33,11
189.55,23.45,0.816,0.624,0.529,0.356,-5.49,-5.28,11
189.60,23.66,0.822,0.512,0.491,0.355,-5.49,-5.28,11
189.65,23.47,0.807,0.657,0.494,0.364,-5.55,-5.24,11
189.70,23.58,0.817,0.677,0.476,0.362,-5.55,-5.24,11
189.75,23.43,0.823,0.55,0.469,0.365,-5.71,-5.36,11
189.80,23.63,0.836,0.453,0.438,0.36,-5.71,-5.36,11
189.85,23.67,0.818,0.571,0.461,0.366,-6.26,-5.36,11
189.90,23.75,0.823,0.61,0.514,0.42,-6.26,-5.36,11
189.95,23.71,0.816,0.521,0.552,0.436,-6.05,-5.36,11
190.00,24.03,0.819,0.385,0.533,0.439,-6.05,-5.36,11
190.05,23.9,0.818,0.328,0.574,0.412,-6.05,-5.35,11
190.10,23.89,0.796,0.283,0.716,0.401,-6.05,-5.35,11
190.15,23.93,0.537,0.214,0.76,0.396,-6.54,-5.41,11
190.20,24.08,0.116,0.172,0.757,0.388,-6.54,-5.41,11
190.25,23.94,0.087,0.187,0.758,0.382,-7.52,-5.5,11
190.30,24.27,0.094,0.216,0.753,0.372,-7.52,-5.5,11
190.35,24.2,0.056,0.149,0.751,0.345,-9.03,-5.72,11
190.40,24.56,0.005,0.106,0.732,0.333,-9.03,-5.72,11
190.45,24.31,0.004,0.103,0.739,0.33,-11.15,-5.89,11
190.50,24.44,0.004,0.104,0.742,0.326,-11.15,-5.89,11
190.55,24.29,0.011,0.082,0.753,0.315,-11.36,-5.97,11
190.60,24.49,0.016,0.094,0.766,0.315,-11.36,-5.97,11
190.65,24.38,0.019,0.098,0.765,0.294,-11.33,-6.08,11
190.70,24.52,0.025,0.112,0.767,0.305,-11.33,-6.08,11
190.75,24.36,0.026,0.096,0.761,0.298,-11.03,-6.24,11
190.80,24.58,0.016,0.087,0.761,0.296,-11.03,-6.24,11
190.85,24.51,0.008,0.1,0.742,0.27,-11.21,-6.36,11
190.90,24.7,0.008,0.092,0.7,0.239,-11.21,-6.36,11
190.95,24.67,0.008,0.088,0.705,0.299,-11.82,-6.51,11
191.00,24.75,0.008,0.083,0.73,0.34,-11.82,-6.51,11
191.05,24.73,0.006,0.089,0.735,0.318,-11.35,-6.77,11
191.10,24.85,0.007,0.095,0.723,0.314,-11.35,-6.77,11
191.15,24.72,0.008,0.136,0.721,0.302,-11.2,-6.95,11
191.20,24.89,0.012,0.128,0.714,0.31,-11.2,-6.95,11
191.25,24.91,0.016,0.125,0.717,0.285,-11.05,-7.17,11
191.30,25.06,0.0,0.101,0.702,0.275,-11.05,-7.17,11
191.35,24.88,0.001,0.08,0.682,0.264,-11.46,-7.4,11
191.40,25.0,0.001,0.056,0.682,0.29,-11.46,-7.4,11
191.45,25.03,0.005,0.069,0.68,0.286,-12.23,-7.65,11
191.50,24.98,0.0,0.093,0.666,0.289,-12.23,-7.65,11
191.55,24.78,0.01,0.137,0.646,0.29,-13.18,-7.88,11
191.60,24.68,0.029,0.228,0.623,0.328,-13.18,-7.88,11
191.65,24.8,0.027,0.226,0.589,0.339,-12.69,-8.13,11
191.70,24.45,0.009,0.188,0.588,0.347,-12.69,-8.13,11
191.75,23.92,0.019,0.177,0.583,0.34,-11.87,-8.22,11
191.80,23.56,0.029,0.179,0.562,0.332,-11.87,-8.22,11
191.85,22.56,0.035,0.186,0.566,0.324,-11.95,-8.29,11
191.90,20.51,0.022,0.195,0.543,0.307,-11.95,-8.29,11
191.95,18.69,0.037,0.2,0.524,0.292,-11.74,-8.34,11
192.00,14.42,0.047,0.213,0.491,0.297,-11.74,-8.34,11
192.05,14.6,0.055,0.184,0.466,0.308,-12.97,-8.71,12
192.10,13.24,0.048,0.157,0.598,0.397,-12.97,-8.71,12
192.15,13.81,0.044,0.126,0.626,0.429,-14.64,-9.05,12
192.20,12.95,0.036,0.103,0.531,0.448,-14.64,-9.05,12
192.25,13.02,0.045,0.09,0.64,0.436,-15.34,-9.33,12
192.30,12.2,0.035,0.08,0.715,0.433,-15.34,-9.33,12
192.35,12.46,0.048,0.086,0.677,0.444,-15.04,-9.59,12
192.40,12.24,0.045,0.088,0.558,0.427,-15.04,-9.59,12
192.45,12.53,0.036,0.083,0.535,0.392,-15.24,-10.11,12
192.50,11.9,0.013,0.07,0.558,0.369,-15.24,-10.11,12
192.55,12.74,0.018,0.071,0.528,0.362,-15.66,-10.44,12
192.60,11.98,0.007,0.066,0.461,0.346,-15.66,-10.44,12
192.65,12.04,0.02,0.092,0.6,0.373,-16.3,-10.83,12
192.70,11.39,0.035,0.072,0.645,0.391,-16.3,-10.83,12
192.75,12.22,0.023,0.07,0.634,0.396,-17.21,-11.16,12
192.80,11.6,0.026,0.064,0.592,0.384,-17.21,-11.16,12
192.85,12.5,0.023,0.072,0.625,0.377,-16.75,-11.63,12
192.90,12.15,0.01,0.075,0.605,0.355,-16.75,-11.63,12
192.95,12.6,0.007,0.066,0.585,0.356,-16.27,-12.19,12
193.00,11.99,0.004,0.07,0.665,0.348,-16.27,-12.19,12
193.05,12.28,0.004,0.072,0.655,0.322,-14.12,-12.63,12
193.10,12.0,0.004,0.068,0.584,0.349,-14.12,-12.63,12
193.15,12.36,0.016,0.075,0.635,0.392,-14.37,-12.85,12
193.20,12.1,0.019,0.072,0.656,0.4,-14.37,-12.85,12
193.25,12.11,0.008,0.074,0.623,0.387,-14.26,-13.0,12
193.30,11.53,0.007,0.068,0.593,0.37,-14.26,-13.0,12
193.35,11.67,0.012,0.068,0.586,0.372,-14.31,-13.12,12
193.40,11.1,0.015,0.073,0.601,0.368,-14.31,-13.12,12
193.45,11.25,0.013,0.077,0.603,0.367,-17.15,-13.28,12
193.50,10.95,0.018,0.08,0.598,0.377,-17.15,-13.28,12
193.55,10.93,0.033,0.083,0.617,0.437,-18.43,-13.56,12
193.60,10.53,0.041,0.079,0.631,0.448,-18.43,-13.56,12
193.65,10.78,0.032,0.072,0.638,0.441,-18.41,-13.74,12
193.70,10.65,0.035,0.07,0.613,0.422,-18.41,-13.74,12
193.75,10.93,0.02,0.058,0.606,0.413,-18.44,-13.97,12
193.80,10.75,0.035,0.062,0.598,0.431,-18.44,-13.97,12
193.85,11.3,0.025,0.039,0.6,0.418,-18.24,-14.1,12
193.90,11.15,0.03,0.046,0.577,0.409,-18.24,-14.1,12
193.95,11.28,0.009,0.049,0.56,0.398,-18.81,-14.31,12
194.00,11.27,0.016,0.056,0.526,0.401,-18.81,-14.31,12
194.05,11.21,0.007,0.054,0.52,0.399,-20.47,-14.73,12
194.10,10.7,0.001,0.056,0.499,0.39,-20.47,-14.73,12
194.15,11.06,0.0,0.049,0.486,0.381,-21.49,-15.1,12
194.20,10.88,0.0,0.056,0.451,0.387,-21.49,-15.1,12
194.25,10.69,0.0,0.039,0.458,0.387,-23.19,-15.37,12
194.30,10.34,0.0,0.042,0.44,0.393,-23.19,-15.37,12
194.35,10.6,0.0,0.031,0.441,0.388,-24.05,-15.53,12
194.40,10.23,0.004,0.038,0.4,0.391,-24.05,-15.53,12
194.45,10.92,0.0,0.02,0.411,0.387,-24.94,-15.83,12
194.50,10.62,0.0,0.028,0.373,0.393,-24.94,-15.83,12
194.55,10.99,0.0,0.021,0.374,0.377,-25.49,-16.04,12
194.60,10.58,0.0,0.032,0.341,0.382,-25.49,-16.04,12
194.65,10.8,0.0,0.023,0.371,0.376,-25.56,-16.53,12
194.70,10.39,0.0,0.024,0.355,0.386,-25.56,-16.53,12
194.75,10.76,0.0,0.014,0.357,0.379,-25.67,-17.05,12
194.80,10.61,0.0,0.02,0.317,0.375,-25.67,-17.05,12
194.85,10.66,0.0,0.005,0.326,0.367,-25.79,-17.46,12
194.90,10.26,0.0,0.02,0.311,0.377,-25.79,-17.46,12
194.95,10.81,0.0,0.025,0.321,0.37,-25.1,-17.86,12
195.00,10.44,0.0,0.021,0.307,0.375,-25.1,-17.86,12
195.05,10.59,0.0,0.01,0.302,0.361,-24.75,-17.97,12
195.10,10.27,0.0,0.015,0.29,0.365,-24.75,-17.97,12
195.15,10.51,0.0,0.024,0.299,0.366,-24.38,-18.06,12
195.20,10.31,0.0,0.029,0.29,0.37,-24.38,-18.06,12
195.25,10.42,0.0,0.021,0.279,0.356,-23.89,-18.36,12
195.30,10.31,0.0,0.029,0.277,0.367,-23.89,-18.36,12
195.35,10.51,0.0,0.023,0.279,0.366,-23.68,-18.94,12
195.40,10.4,0.0,0.029,0.279,0.371,-23.68,-18.94,12
195.45,10.69,0.0,0.029,0.279,0.362,-23.48,-19.0,12
195.50,10.68,0.0,0.028,0.269,0.358,-23.48,-19.0,12
195.55,10.74,0.0,0.025,0.268,0.356,-23.39,-18.99,12
195.60,10.44,0.0,0.039,0.276,0.363,-23.39,-18.99,12
195.65,10.48,0.0,0.025,0.28,0.353,-23.29,-19.17,12
195.70,10.39,0.0,0.027,0.27,0.362,-23.29,-19.17,12
195.75,10.76,0.0,0.027,0.282,0.366,-23.1,-19.64,12
195.80,10.64,0.0,0.04,0.278,0.373,-23.1,-19.64,12
195.85,10.91,0.0,0.037,0.285,0.357,-23.02,-19.82,12
195.90,10.62,0.0,0.044,0.268,0.352,-23.02,-19.82,12
195.95,11.27,0.0,0.048,0.282,0.349,-22.97,-19.94,12
196.00,10.83,0.0,0.059,0.287,0.359,-22.97,-19.94,12
196.05,11.16,0.0,0.052,0.303,0.345,-22.87,-21.18,12
196.10,10.84,0.0,0.059,0.296,0.354,-22.87,-21.18,12
196.15,11.32,0.0,0.046,0.304,0.336,-23.02,-21.77,12
196.20,10.98,0.0,0.068,0.297,0.351,-23.02,-21.77,12
196.25,11.56,0.0,0.044,0.291,0.32,-23.16,-22.17,12
196.30,11.04,0.0,0.051,0.283,0.329,-23.16,-22.17,12
196.35,11.21,0.0,0.047,0.289,0.324,-23.07,-22.32,12
196.40,11.15,0.0,0.057,0.296,0.332,-23.07,-22.32,12
196.45,11.04,0.0,0.052,0.278,0.31,-23.32,-22.47,12
196.50,10.58,0.0,0.047,0.286,0.31,-23.32,-22.47,12
196.55,11.01,0.0,0.048,0.281,0.304,-23.73,-22.75,12
196.60,10.73,0.0,0.049,0.302,0.314,-23.73,-22.75,12
196.65,10.81,0.0,0.048,0.299,0.308,-23.92,-23.29,12
196.70,10.66,0.0,0.053,0.306,0.312,-23.92,-23.29,12
196.75,10.64,0.0,0.05,0.303,0.304,-24.42,-23.54,12
196.80,10.54,0.0,0.054,0.312,0.32,-24.42,-23.54,12
196.85,10.61,0.0,0.046,0.301,0.316,-24.37,-23.81,12
196.90,10.6,0.0,0.044,0.305,0.329,-24.37,-23.81,12
196.95,10.68,0.0,0.04,0.297,0.344,-23.6,-23.83,12
197.00,10.76,0.0,0.047,0.318,0.36,-23.6,-23.83,12
197.05,10.83,0.0,0.04,0.307,0.358,-23.09,-23.82,12
197.10,10.65,0.0,0.033,0.321,0.362,-23.09,-23.82,12
197.15,10.63,0.0,0.026,0.317,0.36,-22.78,-23.78,12
197.20,10.53,0.0,0.024,0.333,0.365,-22.78,-23.78,12
197.25,10.38,0.0,0.011,0.316,0.368,-22.7,-23.73,12
197.30,10.2,0.0,0.006,0.313,0.38,-22.7,-23.73,12
197.35,10.35,0.0,0.0,0.307,0.385,-23.02,-23.69,12
197.40,10.25,0.0,0.007,0.32,0.399,-23.02,-23.69,12
197.45,10.17,0.0,0.006,0.311,0.401,-23.13,-23.6,12
197.50,10.02,0.0,0.016,0.305,0.411,-23.13,-23.6,12
197.55,9.97,0.0,0.009,0.303,0.407,-22.97,-23.49,12
197.60,9.87,0.0,0.017,0.302,0.414,-22.97,-23.49,12
197.65,10.08,0.0,0.005,0.289,0.405,-23.1,-23.45,12
197.70,9.99,0.0,0.0,0.281,0.417,-23.1,-23.45,12
197.75,10.2,0.0,0.0,0.278,0.414,-23.4,-23.44,12
197.80,10.16,0.0,0.0,0.275,0.418,-23.4,-23.44,12
197.85,10.31,0.0,0.0,0.261,0.417,-24.04,-23.43,12
197.90,10.0,0.0,0.0,0.264,0.428,-24.04,-23.43,12
197.95,10.23,0.0,0.0,0.249,0.434,-24.41,-23.42,12
198.00,9.98,0.0,0.0,0.245,0.446,-24.41,-23.42,12
198.05,10.1,0.0,0.0,0.23,0.436,-24.44,-23.42,12
198.10,9.84,0.0,0.0,0.228,0.437,-24.44,-23.42,12
198.15,10.31,0.0,0.0,0.223,0.443,-24.34,-23.44,12
198.20,10.23,0.0,0.0,0.219,0.442,-24.34,-23.44,12
198.25,10.33,0.0,0.0,0.221,0.435,-24.33,-23.48,12
198.30,10.31,0.0,0.0,0.228,0.434,-24.33,-23.48,12
198.35,10.46,0.0,0.0,0.237,0.432,-24.65,-23.53,12
198.40,10.29,0.0,0.0,0.232,0.432,-24.65,-23.53,12
198.45,10.63,0.0,0.0,0.238,0.418,-24.73,-23.57,12
198.50,10.84,0.0,0.0,0.232,0.413,-24.73,-23.57,12
198.55,11.16,0.0,0.0,0.25,0.4,-25.15,-23.64,12
198.60,11.64,0.0,0.0,0.259,0.395,-25.15,-23.64,12
198.65,11.82,0.0,0.0,0.27,0.375,-25.01,-23.68,12
198.70,11.6,0.0,0.0,0.284,0.359,-25.01,-23.68,12
198.75,11.67,0.0,0.0,0.261,0.308,-25.72,-23.83,12
198.80,11.38,0.0,0.0,0.246,0.26,-25.72,-23.83,12
198.85,11.46,0.0,0.0,0.144,0.186,-27.46,-24.01,12
198.90,11.66,0.0,0.0,0.0,0.112,-27.46,-24.01,
198.95,11.52,0.0,0.0,0.0,0.069,-29.21,-24.19,
199.00,10.95,0.0,0.0,0.0,0.06,-29.21,-24.19,
199.05,10.71,0.0,0.0,0.0,0.042,-34.67,-24.38,
199.10,10.59,0.0,0.0,0.0,0.035,-34.67,-24.38,
199.15,10.36,0.0,0.0,0.0,0.032,-48.32,-24.59,
199.20,10.46,0.0,0.0,0.0,0.038,-48.32,-24.59,
199.25,10.37,0.0,0.0,0.0,0.038,-72.77,-24.78,
199.30,10.36,0.0,0.0,0.0,0.038,-72.77,-24.78,
199.35,10.3,0.0,0.0,0.0,0.039,-72.75,-25.01,
199.40,10.68,0.0,0.0,0.0,0.034,-72.75,-25.01,
199.45,10.62,0.0,0.0,0.0,0.035,-72.76,-25.2,
199.50,10.81,0.0,0.0,0.0,0.032,-72.76,-25.2,
199.55,10.63,0.0,0.0,0.0,0.029,-72.72,-25.35,
199.60,10.8,0.0,0.0,0.0,0.029,-72.72,-25.35,
199.65,10.76,0.0,0.0,0.0,0.028,-72.73,-25.55,
199.70,10.7,0.0,0.0,0.0,0.025,-72.73,-25.55,
199.75,10.58,0.0,0.0,0.0,0.028,-72.75,-25.73,
199.80,10.35,0.0,0.0,0.0,0.029,-72.75,-25.73,
199.85,10.17,0.0,0.0,0.0,0.028,-72.78,-25.96,
199.90,10.04,0.0,0.0,0.0,0.026,-72.78,-25.96,
199.95,10.16,0.0,0.0,0.0,0.025,-72.77,-26.32,
200.00,10.1,0.0,0.0,0.0,0.027,-72.77,-26.32,
200.05,10.06,0.0,0.0,0.0,0.02,-72.84,-26.71,
200.10,10.08,0.0,0.0,0.0,0.016,-72.84,-26.71,
200.15,9.48,0.0,0.0,0.0,0.015,-72.84,-27.05,
200.20,9.91,0.0,0.0,0.0,0.01,-72.84,-27.05,
200.25,9.78,0.0,0.0,0.0,0.015,-72.85,-27.4,
200.30,10.29,0.0,0.0,0.0,0.011,-72.85,-27.4,
200.35,9.93,0.0,0.0,0.0,0.017,-72.86,-27.78,
200.40,10.27,0.0,0.0,0.0,0.007,-72.86,-27.78,
200.45,10.3,0.0,0.0,0.0,0.014,-72.79,-28.28,
200.50,10.0,0.0,0.0,0.0,0.0,-72.79,-28.28,
